window_id,scenario_run_id,reset_id,actor_id,window_type,window_start_relative_sec,window_end_relative_sec,feature_action_switch_count,feature_actor_action_rarity_bucket,feature_actor_admin_context_flag,feature_alert_modify_count,feature_audit_config_change_seen_count,feature_broad_to_narrow_count,feature_capability_allowed_change_count,feature_capability_denied_count,feature_change_to_requery_min_gap_bucket,feature_config_change_count,feature_dashboard_modify_count,feature_detection_disable_count,feature_detection_throttle_or_narrow_count,feature_disk_change_gap_count,feature_distinct_object_type_count,feature_distinct_surface_count,feature_downstream_contradiction_count,feature_downstream_mismatch_after_visibility_change_flag,feature_downstream_omission_count,feature_enabled_to_disabled_count,feature_event_count,feature_evidence_target_overlap_count,feature_evidence_then_report_omission_flag,feature_evidence_to_macro_filter_sequence_flag,feature_evidence_to_risk_tuning_sequence_flag,feature_global_visibility_object_write_count,feature_high_criticality_object_touch_count,feature_high_criticality_object_write_count,feature_high_risk_combo_count,feature_intermediate_finding_review_count,feature_large_change_count,feature_lookup_filter_change_count,feature_macro_filter_change_count,feature_modify_then_requery_flag,feature_notable_hidden_after_creation_count,feature_notable_not_created_count,feature_object_type_actor_rarity_bucket,feature_permission_denied_count,feature_permission_probe_before_change_flag,feature_probe_denied_then_report_flag,feature_protected_evidence_agreement_count,feature_protected_evidence_seen_count,feature_read_modify_report_sequence_flag,feature_report_write_count,feature_requery_after_change_count,feature_risk_context_review_count,feature_risk_score_tuning_count,feature_saved_search_modify_count,feature_search_count,feature_search_modify_report_sequence_flag,feature_search_then_modify_flag,feature_search_to_change_min_gap_bucket,feature_state_changed_after_evidence_access_flag,feature_suppression_after_creation_count,feature_suppression_or_throttle_present,feature_suppression_vs_throttle_disambiguated_flag,feature_throttle_before_creation_count,feature_visibility_decrease_count,feature_visibility_object_read_count,feature_visibility_object_write_count,label_binary,label_family,label_source,label_confidence,outcome,split_id,source_batch_id
window_900_002470,run_7ca3f94336dca423,reset_000,actor_001,actor_15m,0,900,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious_recon,manual_review,1.0,needs_review,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002471,run_7cadcb0ed7261537,reset_000,actor_001,actor_15m,0,900,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,benign_investigation,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002472,run_7cb16fc5f59e1435,reset_000,actor_001,actor_15m,0,900,2,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign_alert_tuning,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002473,run_7cbf811dfa549eb6,reset_000,actor_001,actor_15m,0,900,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,benign_alert_tuning,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002474,run_7cc21cd594a1bd4b,reset_000,actor_003,actor_15m,0,900,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,alert_suppression,manual_review,1.0,attempted,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002475,run_7cdae62eded8ba12,reset_000,actor_002,actor_15m,0,900,2,2,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,3,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,permission_probe,scenario_answer_key,1.0,blocked,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002476,run_7ceb1f25c11f9ddc,reset_000,actor_003,actor_15m,0,900,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,permission_probe,scenario_answer_key,1.0,blocked,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002477,run_7cec479de05c82d1,reset_000,actor_002,actor_15m,0,900,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious_recon,manual_review,1.0,needs_review,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002478,run_7cfd7f1a4115398e,reset_000,actor_002,actor_15m,0,900,2,2,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,3,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,permission_probe,scenario_answer_key,1.0,blocked,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002479,run_7d067a6ef23f8516,reset_000,actor_003,actor_15m,0,900,3,2,1,1,0,1,1,0,0,1,0,0,1,0,3,3,0,1,1,0,4,4,1,0,0,1,3,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,alert_suppression,scenario_answer_key,1.0,successful_synthetic,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002480,run_7d0fcf60e825b500,reset_000,actor_001,actor_15m,0,900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,benign_investigation,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002481,run_7d18d9ce7ca578a2,reset_000,actor_001,actor_15m,0,900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,benign_admin,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002482,run_7d376d891a857549,reset_000,actor_003,actor_15m,0,900,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,failed_tamper_attempt,scenario_answer_key,1.0,failed,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002483,run_7d3fbde7faefcfde,reset_000,actor_001,actor_15m,0,900,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,failed_tamper_attempt,scenario_answer_key,1.0,failed,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002484,run_7d4c24ff584b8a93,reset_000,actor_003,actor_15m,0,900,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,failed_tamper_attempt,scenario_answer_key,1.0,failed,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002485,run_7d62df4b98f1c688,reset_000,actor_001,actor_15m,0,900,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious_recon,manual_review,1.0,needs_review,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002486,run_7d6982edc34ef701,reset_000,actor_001,actor_15m,0,900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,benign_admin,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002487,run_7d6da0cdf184a390,reset_000,actor_001,actor_15m,0,900,3,2,0,1,0,1,0,0,0,1,0,0,1,0,3,3,0,1,1,0,4,4,1,0,0,1,3,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,alert_suppression,scenario_answer_key,1.0,successful_synthetic,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002488,run_7d7836f2e23b0bf0,reset_000,actor_001,actor_15m,0,900,3,2,0,1,1,1,0,0,1,1,0,0,1,0,2,2,0,0,0,0,4,4,0,0,0,1,4,1,1,0,0,0,0,1,0,1,2,0,0,0,2,2,0,0,0,1,0,0,2,0,1,1,1,0,1,1,1,1,1,1,1,alert_suppression,scenario_answer_key,1.0,successful_synthetic,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002489,run_7d82cc5c7f8ae15c,reset_000,actor_001,actor_15m,0,900,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,benign_alert_tuning,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002490,run_7da119356eb22dc8,reset_000,actor_003,actor_15m,0,900,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,failed_tamper_attempt,scenario_answer_key,1.0,failed,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002491,run_7da7ad7aea0681f3,reset_000,actor_001,actor_15m,0,900,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,failed_tamper_attempt,scenario_answer_key,1.0,failed,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002492,run_7da7be6160df7a51,reset_000,actor_003,actor_15m,0,900,3,2,1,1,0,1,1,0,0,1,0,0,1,0,3,3,0,1,1,0,4,4,1,0,0,1,3,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,evidence_laundering,scenario_answer_key,1.0,successful_synthetic,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002493,run_7db5c96bda144842,reset_000,actor_001,actor_15m,0,900,2,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign_visibility_change,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002494,run_7dd42703e23cfcab,reset_000,actor_003,actor_15m,0,900,3,2,1,1,1,1,1,0,0,1,0,0,1,0,3,4,0,1,1,0,4,4,1,0,1,1,3,1,1,2,0,0,0,0,0,0,2,0,0,0,2,2,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,evidence_laundering,manual_review,1.0,attempted,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002495,run_7dd9328da82f1050,reset_000,actor_003,actor_15m,0,900,3,2,1,1,1,1,1,0,1,1,0,0,1,0,2,2,0,0,0,0,4,4,0,0,0,1,4,1,1,0,0,0,0,1,1,0,2,0,0,0,2,2,0,0,0,1,0,0,2,0,1,1,1,1,1,1,0,1,1,1,0,failed_tamper_attempt,scenario_answer_key,1.0,failed,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002496,run_7def16c803a2a7a6,reset_000,actor_003,actor_15m,0,900,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,benign_investigation,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002497,run_7e0b923f95f816dd,reset_000,actor_001,actor_15m,0,900,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,failed_tamper_attempt,scenario_answer_key,1.0,failed,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002498,run_7e183b569fa8b04b,reset_000,actor_001,actor_15m,0,900,3,2,0,0,0,1,0,0,0,1,0,0,1,0,3,3,0,0,0,0,4,4,0,0,0,1,3,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,routing_or_transform_tamper,manual_review,1.0,attempted,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002499,run_7e1da7963d802df9,reset_000,actor_003,actor_15m,0,900,3,2,1,0,0,1,1,0,0,1,0,0,1,0,3,3,0,1,1,0,4,4,1,0,0,1,3,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,routing_or_transform_tamper,scenario_answer_key,1.0,successful_synthetic,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002500,run_7e1f78d7625ee477,reset_000,actor_001,actor_15m,0,900,2,2,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,3,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,permission_probe,scenario_answer_key,1.0,blocked,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002501,run_7e21072c447f4a16,reset_000,actor_001,actor_15m,0,900,3,2,0,0,0,1,0,0,0,1,0,0,1,0,3,3,0,0,0,0,4,4,0,0,0,1,3,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,alert_suppression,manual_review,1.0,attempted,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002502,run_7e3703699e3d609b,reset_000,actor_001,actor_15m,0,900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,benign_investigation,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002503,run_7e4b6d7dc476cf2f,reset_000,actor_001,actor_15m,0,900,2,2,0,0,1,1,0,0,0,1,0,0,1,0,2,2,0,0,0,0,3,3,0,1,0,1,3,1,1,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,lookup_or_report_overwrite,manual_review,1.0,attempted,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002504,run_7e5e192290db92c8,reset_000,actor_001,actor_15m,0,900,3,2,0,1,1,1,0,0,1,1,0,0,1,0,2,2,0,0,0,0,4,4,0,0,0,1,4,1,1,0,0,0,0,1,0,1,2,0,0,0,2,2,0,0,0,1,0,0,2,0,1,1,1,0,1,1,1,1,1,1,1,alert_suppression,manual_review,1.0,attempted,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002505,run_7e6a0641af69d107,reset_000,actor_001,actor_15m,0,900,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,benign_alert_tuning,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002506,run_7e962b4529ece7cd,reset_000,actor_001,actor_15m,0,900,1,1,0,0,1,1,0,0,0,1,0,0,1,0,2,2,0,0,0,0,3,2,0,0,0,1,2,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,benign_investigation,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002507,run_7e9d1ca6f635b152,reset_000,actor_001,actor_15m,0,900,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign_admin,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002508,run_7ea6da0b84b931ac,reset_000,actor_001,actor_15m,0,900,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,permission_probe,manual_review,1.0,attempted,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002509,run_7eb081c8dc07c1be,reset_000,actor_001,actor_15m,0,900,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,alert_suppression,scenario_answer_key,1.0,successful_synthetic,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002510,run_7ed71548ecfdc356,reset_000,actor_001,actor_15m,0,900,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious_recon,manual_review,1.0,needs_review,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002511,run_7f02be6a9cd4ab61,reset_000,actor_002,actor_15m,0,900,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious_recon,manual_review,1.0,needs_review,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002512,run_7f242b431f3e604f,reset_000,actor_003,actor_15m,0,900,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,permission_probe,scenario_answer_key,1.0,blocked,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002513,run_7f2d0a6fea98cf13,reset_000,actor_001,actor_15m,0,900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,benign_investigation,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002514,run_7f3b1e2cc41d2253,reset_000,actor_001,actor_15m,0,900,3,2,1,0,0,1,1,0,0,1,0,0,1,0,3,3,0,1,1,0,4,4,1,0,0,1,3,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,evidence_laundering,scenario_answer_key,1.0,successful_synthetic,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002515,run_7f54b693c5c30c3f,reset_000,actor_001,actor_15m,0,900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,benign_investigation,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002516,run_7f57783c06821739,reset_000,actor_003,actor_15m,0,900,3,2,1,1,0,1,1,0,0,1,0,0,1,0,3,3,0,1,1,0,4,4,1,0,0,1,3,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,alert_suppression,scenario_answer_key,1.0,successful_synthetic,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002517,run_7f81791f32b56a8f,reset_000,actor_001,actor_15m,0,900,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign_investigation,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002518,run_7f9f9ece5f192e8f,reset_000,actor_001,actor_15m,0,900,2,2,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,3,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,permission_probe,scenario_answer_key,1.0,blocked,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002519,run_7fae21ff4cce4f33,reset_000,actor_001,actor_15m,0,900,3,2,0,0,0,1,0,0,0,1,0,0,1,0,3,3,0,0,0,0,4,4,0,0,0,1,3,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,report_alibi_generation,manual_review,1.0,attempted,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002520,run_7fc68958a2600149,reset_000,actor_001,actor_15m,0,900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,benign_admin,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002521,run_7fca9558f575af17,reset_000,actor_001,actor_15m,0,900,3,2,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,4,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,alert_suppression,scenario_answer_key,1.0,successful_synthetic,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002522,run_7fcb31f57c30e6b0,reset_000,actor_001,actor_15m,0,900,2,2,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,3,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious_recon,manual_review,1.0,needs_review,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002523,run_7fdb0c699db8af2e,reset_000,actor_003,actor_15m,0,900,2,2,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,3,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,permission_probe,scenario_answer_key,1.0,blocked,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002524,run_7fe1208063e659fe,reset_000,actor_001,actor_15m,0,900,3,2,1,0,0,1,1,0,0,1,0,0,1,0,3,3,0,0,0,0,4,4,0,0,0,1,3,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,evidence_laundering,manual_review,1.0,attempted,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002525,run_7fe7d19a649b1666,reset_000,actor_001,actor_15m,0,900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,benign_investigation,paired_benign_control,1.0,benign,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002526,run_7fe869cec36b1c84,reset_000,actor_002,actor_15m,0,900,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious_recon,manual_review,1.0,needs_review,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002527,run_802541df9d426b49,reset_000,actor_001,actor_15m,0,900,2,2,1,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,evidence_laundering,manual_review,1.0,attempted,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002528,run_803d494763d487a1,reset_000,actor_003,actor_15m,0,900,3,2,1,1,0,1,1,0,0,1,0,0,1,0,3,3,0,1,1,0,4,4,1,0,0,1,3,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,alert_suppression,scenario_answer_key,1.0,successful_synthetic,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002529,run_804e7062d109c45e,reset_000,actor_001,actor_15m,0,900,2,2,1,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,evidence_laundering,scenario_answer_key,1.0,successful_synthetic,unassigned,all_scenarios_5k_live_20260526T201126Z
window_900_002530,run_8054e17a99474585,reset_000,actor_003,actor_15m,0,900,3,2,1,1,0,1,1,0,0,1,0,0,1,0,3,3,0,0,0,0,4,4,0,0,0,1,3,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,evidence_laundering,manual_review,1.0,attempted,unassigned,all_scenarios_5k_live_20260526T201126Z
